Open Time;Status;Magic;Symbol;Type;Timeframe;Pattern (Size);Higher Trend;Higher RSI;Spread;Spread vs Base;News Time;Vol Steps (Lot);Vol Steps ($);Min Requied Capital ($);Entry Prices;RiskFree Prices;Target Prices;Action Prices;Liquidity Price;Max Step;Max Virtual Step;Profit;Close Time
2025.09.01 21:29;Close;10390;AUDCAD_l;Long;m1;Super Minor(20);Downtrend;Neutral (33.3);High (Now: 11 vs Avg: 3 points);Higher (11 vs 6 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90104|0.90098|0.90086|0.90068|0.90044;0.90115|0.90111|0.90104|0.90094|0.90081;0.90127|0.90117|0.90110|0.90100|0.90087;0.90127|0.90117|0.90110|0.90100|0.90087;0.90008;1;1;0.39;2025.09.01 22:44
2025.09.02 10:48;Close;10391;AUDCAD_l;Long;m1;Super Minor(24);Downtrend;Oversold (24.9);Normal (Now: 7 vs Avg: 19 points);Normal (7 vs 38 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89654|0.89616|0.89540|0.89426|0.89274;0.89661|0.89636|0.89591|0.89528|0.89446;0.89737|0.89674|0.89629|0.89566|0.89484;0.89737|0.89674|0.89629|0.89566|0.89484;0.89046;2;2;4.11;2025.09.02 11:22
2025.09.02 15:55;Close;10392;AUDCAD_l;Long;m1;Super Minor(19);Downtrend;Neutral (41.5);Normal (Now: 7 vs Avg: 18 points);Normal (7 vs 37 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89571|0.89534|0.89460|0.89349|0.89201;0.89578|0.89553|0.89510|0.89449|0.89368;0.89652|0.89590|0.89547|0.89486|0.89405;0.89652|0.89590|0.89547|0.89486|0.89405;0.88979;2;2;4.14;2025.09.02 16:08
2025.09.02 16:46;Close;10393;AUDCAD_l;Short;m1;Super Minor(17);Uptrend;Overbought (73.0);Normal (Now: 8 vs Avg: 20 points);Normal (8 vs 41 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89749|0.89790|0.89872|0.89995|0.90159;0.89741|0.89768|0.89816|0.89885|0.89973;0.89659|0.89727|0.89775|0.89844|0.89932;0.89659|0.89727|0.89775|0.89844|0.89932;0.90405;3;3;8.88;2025.09.03 10:20
2025.09.03 08:40;Close;10394;AUDCAD_l;Long;m1;Major(131);Downtrend;Oversold (28.7);Normal (Now: 9 vs Avg: 9 points);Normal (9 vs 16 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89870|0.89854|0.89822|0.89774|0.89710;0.89879|0.89868|0.89850|0.89823|0.89788;0.89911|0.89884|0.89866|0.89839|0.89804;0.89911|0.89884|0.89866|0.89839|0.89804;0.89614;3;3;4.38;2025.09.03 09:07
2025.09.03 11:28;Close;10395;AUDCAD_l;Short;m1;Minor(32);Uptrend;Neutral (68.4);Normal (Now: 8 vs Avg: 15 points);Normal (8 vs 27 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90029|0.90056|0.90110|0.90191|0.90299;0.90021|0.90039|0.90071|0.90116|0.90174;0.89967|0.90012|0.90044|0.90089|0.90147;0.89967|0.90012|0.90044|0.90089|0.90147;0.90461;5;5;16.23;2025.09.04 07:49
2025.09.03 20:57;Close;10396;AUDCAD_l;Long;m1;Super Minor(21);Downtrend;Neutral (33.4);Normal (Now: 10 vs Avg: 10 points);Normal (10 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90276|0.90250|0.90198|0.90120|0.90016;0.90286|0.90269|0.90238|0.90195|0.90139;0.90338|0.90295|0.90264|0.90221|0.90165;0.90338|0.90295|0.90264|0.90221|0.90165;0.89860;2;2;3.12;2025.09.04 03:03
2025.09.04 05:02;Close;10397;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (30.7);Normal (Now: 3 vs Avg: 14 points);Normal (3 vs 24 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90202|0.90178|0.90130|0.90058|0.89962;0.90205|0.90189|0.90161|0.90121|0.90069;0.90253|0.90213|0.90185|0.90145|0.90093;0.90253|0.90213|0.90185|0.90145|0.90093;0.89818;5;5;12.18;2025.09.04 22:56
2025.09.04 15:31;Close;10398;AUDCAD_l;Short;m1;Super Minor(11);Downtrend;Neutral (47.2);Normal (Now: 8 vs Avg: 12 points);Normal (8 vs 35 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90047|0.90082|0.90152|0.90257|0.90397;0.90039|0.90062|0.90103|0.90162|0.90237;0.89969|0.90027|0.90068|0.90127|0.90202;0.89969|0.90027|0.90068|0.90127|0.90202;0.90607;1;1;2.34;2025.09.04 15:52
2025.09.05 02:35;Close;10399;AUDCAD_l;Short;m1;Minor(31);Uptrend;Neutral (60.0);High (Now: 10 vs Avg: 6 points);Normal (10 vs 12 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90083|0.90095|0.90119|0.90155|0.90203;0.90073|0.90081|0.90095|0.90115|0.90141;0.90049|0.90069|0.90083|0.90103|0.90129;0.90049|0.90069|0.90083|0.90103|0.90129;0.90275;5;6;10.02;2025.09.05 15:30
2025.09.05 14:07;Close;10400;AUDCAD_l;Long;m1;Super Minor(20);Downtrend;Neutral (32.3);Normal (Now: 8 vs Avg: 7 points);Normal (8 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90240|0.90226|0.90198|0.90156|0.90100;0.90248|0.90239|0.90222|0.90199|0.90169;0.90276|0.90253|0.90236|0.90213|0.90183;0.90276|0.90253|0.90236|0.90213|0.90183;0.90016;1;1;0.75;2025.09.05 14:34
2025.09.05 15:50;Close;10401;AUDCAD_l;Short;m1;Super Minor(10);Uptrend;Overbought (71.4);Normal (Now: 7 vs Avg: 31 points);Normal (7 vs 69 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90664|0.90733|0.90871|0.91078|0.91354;0.90657|0.90703|0.90784|0.90899|0.91048;0.90519|0.90634|0.90715|0.90830|0.90979;0.90519|0.90634|0.90715|0.90830|0.90979;0.91768;3;3;13.68;2025.09.05 17:33
2025.09.05 21:09;Close;10402;AUDCAD_l;Long;m1;Super Minor(26);Downtrend;Neutral (38.6);Normal (Now: 8 vs Avg: 11 points);Normal (8 vs 21 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90739|0.90718|0.90676|0.90613|0.90529;0.90747|0.90733|0.90709|0.90674|0.90628;0.90789|0.90754|0.90730|0.90695|0.90649;0.90789|0.90754|0.90730|0.90695|0.90649;0.90403;2;2;2.40;2025.09.05 22:08
2025.09.08 09:43;Close;10403;AUDCAD_l;Short;m1;Super Minor(25);Uptrend;Neutral (61.3);Normal (Now: 8 vs Avg: 14 points);Normal (8 vs 24 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90855|0.90879|0.90927|0.90999|0.91095;0.90847|0.90863|0.90891|0.90931|0.90983;0.90799|0.90839|0.90867|0.90907|0.90959;0.90799|0.90839|0.90867|0.90907|0.90959;0.91239;5;11;14.61;2025.09.19 17:22
2025.09.08 23:29;Close;10404;AUDCAD_l;Long;m1;Super Minor(11);Downtrend;Neutral (31.2);Normal (Now: 9 vs Avg: 7 points);Normal (9 vs 13 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91003|0.90990|0.90964|0.90925|0.90873;0.91012|0.91003|0.90988|0.90967|0.90938;0.91038|0.91016|0.91001|0.90980|0.90951;0.91038|0.91016|0.91001|0.90980|0.90951;0.90795;4;4;7.50;2025.09.09 01:01
2025.09.09 04:46;Close;10405;AUDCAD_l;Long;m1;Minor(40);Downtrend;Neutral (36.3);Normal (Now: 9 vs Avg: 11 points);Normal (9 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91014|0.90991|0.90945|0.90876|0.90784;0.91023|0.91008|0.90981|0.90943|0.90893;0.91069|0.91031|0.91004|0.90966|0.90916;0.91069|0.91031|0.91004|0.90966|0.90916;0.90646;1;1;1.35;2025.09.09 04:55
2025.09.09 15:10;Close;10406;AUDCAD_l;Long;m1;Minor(49);Downtrend;Neutral (36.4);Normal (Now: 9 vs Avg: 11 points);Normal (9 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91261|0.91239|0.91195|0.91129|0.91041;0.91270|0.91255|0.91230|0.91193|0.91145;0.91314|0.91277|0.91252|0.91215|0.91167;0.91314|0.91277|0.91252|0.91215|0.91167;0.90909;3;3;5.34;2025.09.09 17:00
2025.09.09 23:47;Close;10407;AUDCAD_l;Long;m1;Super Minor(12);Downtrend;Neutral (36.8);High (Now: 14 vs Avg: 7 points);Normal (14 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91172|0.91155|0.91121|0.91070|0.91002;0.91186|0.91175|0.91155|0.91127|0.91090;0.91220|0.91192|0.91172|0.91144|0.91107;0.91220|0.91192|0.91172|0.91144|0.91107;0.90900;2;2;2.46;2025.09.10 01:48
2025.09.10 13:32;Close;10408;AUDCAD_l;Long;m1;Super Minor(12);Uptrend;Neutral (37.6);Normal (Now: 9 vs Avg: 10 points);Normal (9 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91481|0.91464|0.91430|0.91379|0.91311;0.91490|0.91479|0.91459|0.91431|0.91394;0.91524|0.91496|0.91476|0.91448|0.91411;0.91524|0.91496|0.91476|0.91448|0.91411;0.91209;1;1;1.08;2025.09.10 13:46
2025.09.10 22:27;Close;10409;AUDCAD_l;Long;m1;Super Minor(12);Downtrend;Oversold (22.9);High (Now: 11 vs Avg: 8 points);Normal (11 vs 19 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91680|0.91661|0.91623|0.91566|0.91490;0.91691|0.91678|0.91656|0.91625|0.91583;0.91729|0.91697|0.91675|0.91644|0.91602;0.91729|0.91697|0.91675|0.91644|0.91602;0.91376;1;1;1.17;2025.09.10 22:55
2025.09.10 23:59;Close;10410;AUDCAD_l;Long;m1;Minor(31);Downtrend;Neutral (35.3);High (Now: 24 vs Avg: 7 points);Higher (24 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91665|0.91651|0.91623|0.91581|0.91525;0.91689|0.91680|0.91663|0.91640|0.91610;0.91717|0.91694|0.91677|0.91654|0.91624;0.91717|0.91694|0.91677|0.91654|0.91624;0.91441;1;1;0.87;2025.09.11 02:06
2025.09.11 08:56;Close;10411;AUDCAD_l;Long;m1;Major(87);Downtrend;Neutral (34.8);Normal (Now: 10 vs Avg: 9 points);Normal (10 vs 24 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91622|0.91598|0.91550|0.91478|0.91382;0.91632|0.91616|0.91588|0.91548|0.91496;0.91680|0.91640|0.91612|0.91572|0.91520;0.91680|0.91640|0.91612|0.91572|0.91520;0.91238;1;1;1.47;2025.09.11 09:09
2025.09.11 23:49;Close;10412;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (34.8);High (Now: 21 vs Avg: 8 points);Higher (21 vs 16 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92122|0.92106|0.92074|0.92026|0.91962;0.92143|0.92132|0.92114|0.92087|0.92052;0.92175|0.92148|0.92130|0.92103|0.92068;0.92175|0.92148|0.92130|0.92103|0.92068;0.91866;2;2;2.97;2025.09.12 01:02
2025.09.12 05:13;Close;10413;AUDCAD_l;Long;m1;Super Minor(12);Downtrend;Neutral (35.6);Normal (Now: 10 vs Avg: 13 points);Normal (10 vs 21 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92140|0.92119|0.92077|0.92014|0.91930;0.92150|0.92136|0.92112|0.92077|0.92031;0.92192|0.92157|0.92133|0.92098|0.92052;0.92192|0.92157|0.92133|0.92098|0.92052;0.91804;1;1;1.32;2025.09.12 05:24
2025.09.12 07:42;Close;10414;AUDCAD_l;Long;m1;Mid Major(51);Downtrend;Neutral (35.4);Normal (Now: 7 vs Avg: 10 points);Normal (7 vs 20 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92181|0.92161|0.92121|0.92061|0.91981;0.92188|0.92175|0.92151|0.92118|0.92075;0.92228|0.92195|0.92171|0.92138|0.92095;0.92228|0.92195|0.92171|0.92138|0.92095;0.91861;4;4;7.95;2025.09.12 10:00
2025.09.12 11:01;Close;10415;AUDCAD_l;Long;m1;Super Minor(16);Downtrend;Neutral (40.9);Normal (Now: 8 vs Avg: 15 points);Normal (8 vs 29 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92125|0.92096|0.92038|0.91951|0.91835;0.92133|0.92114|0.92080|0.92032|0.91969;0.92191|0.92143|0.92109|0.92061|0.91998;0.92191|0.92143|0.92109|0.92061|0.91998;0.91661;4;4;11.04;2025.09.12 22:00
2025.09.15 09:17;Close;10416;AUDCAD_l;Long;m1;Minor(40);Downtrend;Neutral (36.0);Normal (Now: 8 vs Avg: 9 points);Normal (8 vs 28 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92123|0.92095|0.92039|0.91955|0.91843;0.92131|0.92112|0.92080|0.92033|0.91972;0.92187|0.92140|0.92108|0.92061|0.92000;0.92187|0.92140|0.92108|0.92061|0.92000;0.91675;2;2;3.06;2025.09.15 10:10
2025.09.15 13:03;Close;10417;AUDCAD_l;Long;m1;Mid Major(56);Downtrend;Neutral (35.4);Normal (Now: 9 vs Avg: 11 points);Normal (9 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92031|0.92009|0.91965|0.91899|0.91811;0.92040|0.92025|0.92000|0.91963|0.91915;0.92084|0.92047|0.92022|0.91985|0.91937;0.92084|0.92047|0.92022|0.91985|0.91937;0.91679;1;1;1.35;2025.09.15 13:26
2025.09.15 17:43;Close;10418;AUDCAD_l;Long;m1;Minor(43);Downtrend;Neutral (39.8);Normal (Now: 5 vs Avg: 17 points);Normal (5 vs 40 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.92044|0.92004|0.91924|0.91804|0.91644;0.92049|0.92022|0.91976|0.91909|0.91822;0.92129|0.92062|0.92016|0.91949|0.91862;0.92129|0.92062|0.92016|0.91949|0.91862;0.91404;5;5;20.37;2025.09.16 20:20
2025.09.16 22:59;Close;10419;AUDCAD_l;Long;m1;Super Minor(28);Neutral;Neutral (35.5);High (Now: 11 vs Avg: 7 points);Normal (11 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91847|0.91833|0.91805|0.91763|0.91707;0.91858|0.91849|0.91832|0.91809|0.91779;0.91886|0.91863|0.91846|0.91823|0.91793;0.91886|0.91863|0.91846|0.91823|0.91793;0.91623;1;1;0.81;2025.09.16 23:25
2025.09.17 00:25;Close;10420;AUDCAD_l;Long;m1;Super Minor(19);Downtrend;Oversold (29.6);High (Now: 83 vs Avg: 11 points);Higher (83 vs 34 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91703|0.91669|0.91601|0.91499|0.91363;0.91786|0.91763|0.91724|0.91667|0.91593;0.91854|0.91797|0.91758|0.91701|0.91627;0.91854|0.91797|0.91758|0.91701|0.91627;0.91159;1;1;2.07;2025.09.17 02:12
2025.09.17 04:16;Close;10421;AUDCAD_l;Long;m1;Super Minor(27);Downtrend;Neutral (41.0);Normal (Now: 13 vs Avg: 11 points);Normal (13 vs 24 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91820|0.91796|0.91748|0.91676|0.91580;0.91833|0.91817|0.91789|0.91749|0.91697;0.91881|0.91841|0.91813|0.91773|0.91721;0.91881|0.91841|0.91813|0.91773|0.91721;0.91436;3;3;6.30;2025.09.17 06:00
2025.09.17 08:24;Close;10422;AUDCAD_l;Long;m1;Minor(43);Downtrend;Neutral (35.4);High (Now: 12 vs Avg: 6 points);Normal (12 vs 13 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91771|0.91758|0.91732|0.91693|0.91641;0.91783|0.91774|0.91759|0.91738|0.91709;0.91809|0.91787|0.91772|0.91751|0.91722;0.91809|0.91787|0.91772|0.91751|0.91722;0.91563;1;1;0.81;2025.09.17 08:59
2025.09.17 10:03;Close;10423;AUDCAD_l;Long;m1;Super Minor(22);Downtrend;Neutral (31.7);Normal (Now: 8 vs Avg: 12 points);Normal (8 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91730|0.91707|0.91661|0.91592|0.91500;0.91738|0.91723|0.91696|0.91658|0.91608;0.91784|0.91746|0.91719|0.91681|0.91631;0.91784|0.91746|0.91719|0.91681|0.91631;0.91362;1;1;1.38;2025.09.17 10:27
2025.09.17 11:14;Close;10424;AUDCAD_l;Long;m1;Super Minor(13);Downtrend;Neutral (34.0);Normal (Now: 8 vs Avg: 10 points);Normal (8 vs 19 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91735|0.91716|0.91678|0.91621|0.91545;0.91743|0.91730|0.91708|0.91677|0.91635;0.91781|0.91749|0.91727|0.91696|0.91654;0.91781|0.91749|0.91727|0.91696|0.91654;0.91431;2;2;2.13;2025.09.17 13:18
2025.09.17 18:16;Close;10425;AUDCAD_l;Long;m1;Super Minor(21);Downtrend;Oversold (27.6);Normal (Now: 8 vs Avg: 15 points);Normal (8 vs 28 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91734|0.91706|0.91650|0.91566|0.91454;0.91742|0.91723|0.91691|0.91644|0.91583;0.91798|0.91751|0.91719|0.91672|0.91611;0.91798|0.91751|0.91719|0.91672|0.91611;0.91286;2;2;2.94;2025.09.17 19:01
2025.09.17 19:54;Close;10426;AUDCAD_l;Long;m1;Major(90);Downtrend;Oversold (23.7);High (Now: 12 vs Avg: 9 points);Normal (12 vs 16 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91670|0.91654|0.91622|0.91574|0.91510;0.91682|0.91671|0.91653|0.91626|0.91591;0.91714|0.91687|0.91669|0.91642|0.91607;0.91714|0.91687|0.91669|0.91642|0.91607;0.91414;1;1;1.02;2025.09.17 20:13
2025.09.17 21:53;Close;10427;AUDCAD_l;Long;m1;Major(120);Downtrend;Oversold (27.5);Normal (Now: 4 vs Avg: 48 points);Normal (4 vs 97 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91588|0.91491|0.91297|0.91006|0.90618;0.91592|0.91527|0.91414|0.91253|0.91042;0.91786|0.91624|0.91511|0.91350|0.91139;0.91786|0.91624|0.91511|0.91350|0.91139;0.90036;1;1;5.85;2025.09.17 22:08
2025.09.18 02:45;Close;10428;AUDCAD_l;Long;m1;Super Minor(25);Downtrend;Neutral (41.4);Normal (Now: 10 vs Avg: 12 points);Normal (10 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91615|0.91598|0.91564|0.91513|0.91445;0.91625|0.91614|0.91594|0.91566|0.91529;0.91659|0.91631|0.91611|0.91583|0.91546;0.91659|0.91631|0.91611|0.91583|0.91546;0.91343;4;4;9.39;2025.09.18 04:23
2025.09.18 07:09;Close;10429;AUDCAD_l;Long;m1;Super Minor(20);Downtrend;Neutral (32.3);Normal (Now: 10 vs Avg: 10 points);Normal (10 vs 21 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91490|0.91469|0.91427|0.91364|0.91280;0.91500|0.91486|0.91462|0.91427|0.91381;0.91542|0.91507|0.91483|0.91448|0.91402;0.91542|0.91507|0.91483|0.91448|0.91402;0.91154;5;5;14.58;2025.09.18 10:15
2025.09.18 15:11;Close;10430;AUDCAD_l;Long;m1;Super Minor(29);Downtrend;Neutral (39.6);Normal (Now: 9 vs Avg: 15 points);Normal (9 vs 27 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91582|0.91555|0.91501|0.91420|0.91312;0.91591|0.91573|0.91542|0.91497|0.91438;0.91645|0.91600|0.91569|0.91524|0.91465;0.91645|0.91600|0.91569|0.91524|0.91465;0.91150;5;8;16.29;2025.09.24 04:34
2025.09.19 22:13;Close;10431;AUDCAD_l;Short;m1;Super Minor(11);Uptrend;Neutral (64.6);Normal (Now: 10 vs Avg: 8 points);Normal (10 vs 18 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90861|0.90879|0.90915|0.90969|0.91041;0.90851|0.90863|0.90884|0.90914|0.90953;0.90815|0.90845|0.90866|0.90896|0.90935;0.90815|0.90845|0.90866|0.90896|0.90935;0.91149;3;3;5.01;2025.09.19 23:24
2025.09.22 05:21;Close;10432;AUDCAD_l;Short;m1;Super Minor(27);Uptrend;Neutral (60.6);Normal (Now: 10 vs Avg: 14 points);Normal (10 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90893|0.90916|0.90962|0.91031|0.91123;0.90883|0.90898|0.90925|0.90964|0.91013;0.90837|0.90875|0.90902|0.90941|0.90990;0.90837|0.90875|0.90902|0.90941|0.90990;0.91261;3;3;5.94;2025.09.22 09:11
2025.09.22 11:36;Close;10433;AUDCAD_l;Short;m1;Super Minor(27);Uptrend;Neutral (68.6);Normal (Now: 10 vs Avg: 16 points);Normal (10 vs 28 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90989|0.91017|0.91073|0.91157|0.91269;0.90979|0.90998|0.91030|0.91077|0.91138;0.90923|0.90970|0.91002|0.91049|0.91110;0.90923|0.90970|0.91002|0.91049|0.91110;0.91437;3;3;7.47;2025.09.22 16:00
2025.09.22 17:57;Close;10434;AUDCAD_l;Short;m1;Super Minor(11);Downtrend;Neutral (64.5);Normal (Now: 8 vs Avg: 14 points);Normal (8 vs 29 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90968|0.90997|0.91055|0.91142|0.91258;0.90960|0.90979|0.91013|0.91062|0.91124;0.90902|0.90950|0.90984|0.91033|0.91095;0.90902|0.90950|0.90984|0.91033|0.91095;0.91432;5;5;17.82;2025.09.23 05:13
2025.09.23 10:38;Close;10435;AUDCAD_l;Short;m1;Minor(49);Uptrend;Overbought (74.9);Normal (Now: 8 vs Avg: 15 points);Normal (8 vs 34 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91199|0.91233|0.91301|0.91403|0.91539;0.91191|0.91214|0.91253|0.91310|0.91384;0.91123|0.91180|0.91219|0.91276|0.91350;0.91123|0.91180|0.91219|0.91276|0.91350;0.91743;5;6;18.93;2025.09.25 15:30
2025.09.24 13:57;Close;10436;AUDCAD_l;Long;m1;Super Minor(10);Downtrend;Neutral (38.7);Normal (Now: 8 vs Avg: 10 points);Normal (8 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91628|0.91611|0.91577|0.91526|0.91458;0.91636|0.91625|0.91605|0.91577|0.91540;0.91670|0.91642|0.91622|0.91594|0.91557;0.91670|0.91642|0.91622|0.91594|0.91557;0.91356;3;3;4.29;2025.09.24 15:06
2025.09.24 16:41;Close;10437;AUDCAD_l;Long;m1;Minor(43);Downtrend;Neutral (33.9);Normal (Now: 12 vs Avg: 18 points);Normal (12 vs 36 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91431|0.91395|0.91323|0.91215|0.91071;0.91443|0.91419|0.91377|0.91317|0.91239;0.91515|0.91455|0.91413|0.91353|0.91275;0.91515|0.91455|0.91413|0.91353|0.91275;0.90855;1;1;2.19;2025.09.24 17:12
2025.09.25 08:33;Close;10438;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (34.5);Normal (Now: 9 vs Avg: 8 points);Normal (9 vs 15 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91560|0.91545|0.91515|0.91470|0.91410;0.91569|0.91559|0.91542|0.91517|0.91484;0.91599|0.91574|0.91557|0.91532|0.91499;0.91599|0.91574|0.91557|0.91532|0.91499;0.91320;1;1;0.84;2025.09.25 08:42
2025.09.25 13:41;Close;10439;AUDCAD_l;Long;m1;Super Minor(10);Downtrend;Neutral (39.7);Normal (Now: 8 vs Avg: 11 points);Normal (8 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91613|0.91590|0.91544|0.91475|0.91383;0.91621|0.91606|0.91579|0.91541|0.91491;0.91667|0.91629|0.91602|0.91564|0.91514;0.91667|0.91629|0.91602|0.91564|0.91514;0.91245;5;7;14.52;2025.09.29 15:48
2025.09.26 14:31;Close;10440;AUDCAD_l;Short;m1;Super Minor(22);Downtrend;Neutral (58.7);Normal (Now: 11 vs Avg: 11 points);Normal (11 vs 18 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.91047|0.91065|0.91101|0.91155|0.91227;0.91036|0.91048|0.91069|0.91099|0.91138;0.91000|0.91030|0.91051|0.91081|0.91120;0.91000|0.91030|0.91051|0.91081|0.91120;0.91335;2;2;2.73;2025.09.26 15:13
